# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1166.8453   -518.27    0.8865    0.1800  6.1799e-15  1.2551e-15  6.9711e-15
1166.8752   -510.60    0.9432    0.1855  6.5742e-15  1.2930e-15  6.9702e-15
1166.9051   -502.93    0.9296    0.1842  6.4783e-15  1.2840e-15  6.9692e-15
1166.9350   -495.26    0.9287    0.1842  6.4718e-15  1.2832e-15  6.9683e-15
1166.9649   -487.58    0.9950    0.1904  6.9326e-15  1.3264e-15  6.9674e-15
1166.9949   -479.91    0.9114    0.1825  6.3492e-15  1.2715e-15  6.9665e-15
1167.0248   -472.24    1.0656    0.1968  7.4225e-15  1.3707e-15  6.9656e-15
1167.0547   -464.57    1.3841    0.2234  9.6399e-15  1.5560e-15  6.9648e-15
1167.0846   -456.90    1.0013    0.1910  6.9731e-15  1.3301e-15  6.9639e-15
1167.1145   -449.23    0.9154    0.1829  6.3739e-15  1.2735e-15  6.9631e-15
1167.1444   -441.56    1.0319    0.1937  7.1842e-15  1.3488e-15  6.9622e-15
1167.1743   -433.88    0.8423    0.1757  5.8638e-15  1.2233e-15  6.9614e-15
1167.2042   -426.21    1.0312    0.1936  7.1776e-15  1.3479e-15  6.9606e-15
1167.2341   -418.54    1.3366    0.2196  9.3029e-15  1.5281e-15  6.9599e-15
1167.2640   -410.87    0.9790    0.1889  6.8131e-15  1.3145e-15  6.9591e-15
1167.2940   -403.20    1.2447    0.2122  8.6612e-15  1.4762e-15  6.9584e-15
1167.3239   -395.53    0.7764    0.1691  5.4019e-15  1.1767e-15  6.9576e-15
1167.3538   -387.86    0.7887    0.1704  5.4870e-15  1.1858e-15  6.9569e-15
1167.3837   -380.19    1.0455    0.1951  7.2731e-15  1.3572e-15  6.9562e-15
1167.4136   -372.51    0.8998    0.1815  6.2584e-15  1.2626e-15  6.9555e-15
1167.4435   -364.84    1.0755    0.1978  7.4802e-15  1.3754e-15  6.9549e-15
1167.4734   -357.17    1.3155    0.2180  9.1482e-15  1.5160e-15  6.9542e-15
1167.5033   -349.50    1.0633    0.1966  7.3939e-15  1.3670e-15  6.9536e-15
1167.5332   -341.83    0.8439    0.1760  5.8679e-15  1.2235e-15  6.9530e-15
1167.5631   -334.16    0.7413    0.1654  5.1541e-15  1.1498e-15  6.9524e-15
1167.5931   -326.49    0.9476    0.1859  6.5876e-15  1.2924e-15  6.9518e-15
1167.6230   -318.81    1.1881    0.2073  8.2587e-15  1.4408e-15  6.9513e-15
1167.6529   -311.14    1.5815    0.2382  1.0992e-14  1.6559e-15  6.9507e-15
1167.6828   -303.47    1.0455    0.1949  7.2667e-15  1.3545e-15  6.9502e-15
1167.7127   -295.80    0.4888    0.1359  3.3972e-15  9.4456e-16  6.9497e-15
1167.7426   -288.13    0.8232    0.1737  5.7206e-15  1.2072e-15  6.9492e-15
1167.7725   -280.46    1.0926    0.1990  7.5923e-15  1.3829e-15  6.9487e-15
1167.8024   -272.79    0.8701    0.1784  6.0460e-15  1.2392e-15  6.9483e-15
1167.8323   -265.11    1.4140    0.2255  9.8241e-15  1.5665e-15  6.9479e-15
1167.8622   -257.44    1.1956    0.2078  8.3066e-15  1.4437e-15  6.9475e-15
1167.8922   -249.77    0.9426    0.1852  6.5480e-15  1.2868e-15  6.9471e-15
1167.9221   -242.10    0.9379    0.1848  6.5156e-15  1.2838e-15  6.9467e-15
1167.9520   -234.43    0.8992    0.1811  6.2459e-15  1.2582e-15  6.9464e-15
1167.9819   -226.76    0.7617    0.1673  5.2911e-15  1.1622e-15  6.9461e-15
1168.0118   -219.09    0.8643    0.1777  6.0032e-15  1.2343e-15  6.9457e-15
1168.0417   -211.42    0.9803    0.1887  6.8086e-15  1.3109e-15  6.9455e-15
1168.0716   -203.74    0.8649    0.1777  6.0067e-15  1.2341e-15  6.9452e-15
1168.1015   -196.07    1.0051    0.1910  6.9802e-15  1.3265e-15  6.9450e-15
1168.1314   -188.40    1.0649    0.1964  7.3956e-15  1.3639e-15  6.9448e-15
1168.1613   -180.73    0.7919    0.1704  5.4991e-15  1.1830e-15  6.9446e-15
1168.1913   -173.06    0.8431    0.1755  5.8546e-15  1.2188e-15  6.9444e-15
1168.2212   -165.39    1.1153    0.2008  7.7449e-15  1.3942e-15  6.9442e-15
1168.2511   -157.72    0.8898    0.1800  6.1789e-15  1.2500e-15  6.9441e-15
1168.2810   -150.04    0.9663    0.1872  6.7097e-15  1.3001e-15  6.9440e-15
1168.3109   -142.37    0.7924    0.1702  5.5026e-15  1.1818e-15  6.9439e-15
1168.3408   -134.70    1.0307    0.1930  7.1569e-15  1.3404e-15  6.9439e-15
1168.3707   -127.03    1.2805    0.2143  8.8918e-15  1.4884e-15  6.9438e-15
1168.4006   -119.36    1.1841    0.2063  8.2221e-15  1.4328e-15  6.9438e-15
1168.4305   -111.69    0.7959    0.1704  5.5263e-15  1.1832e-15  6.9438e-15
1168.4604   -104.02    1.2062    0.2082  8.3759e-15  1.4456e-15  6.9438e-15
1168.4904    -96.34    0.9705    0.1874  6.7392e-15  1.3011e-15  6.9439e-15
1168.5203    -88.67    0.8883    0.1795  6.1682e-15  1.2464e-15  6.9440e-15
1168.5502    -81.00    0.9330    0.1837  6.4786e-15  1.2760e-15  6.9441e-15
1168.5801    -73.33    0.8913    0.1797  6.1891e-15  1.2478e-15  6.9442e-15
1168.6100    -65.66    1.1185    0.2005  7.7672e-15  1.3923e-15  6.9444e-15
1168.6399    -57.99    1.0269    0.1924  7.1317e-15  1.3358e-15  6.9446e-15
1168.6698    -50.32    0.9792    0.1879  6.8002e-15  1.3052e-15  6.9448e-15
1168.6997    -42.65    1.2442    0.2110  8.6409e-15  1.4657e-15  6.9450e-15
1168.7296    -34.97    1.1807    0.2057  8.2006e-15  1.4288e-15  6.9453e-15
1168.7595    -27.30    0.7782    0.1683  5.4048e-15  1.1688e-15  6.9456e-15
1168.7895    -19.63    1.0360    0.1932  7.1960e-15  1.3418e-15  6.9459e-15
1168.8194    -11.96    0.9308    0.1835  6.4653e-15  1.2746e-15  6.9462e-15
1168.8493     -4.29    1.2549    0.2120  8.7174e-15  1.4725e-15  6.9466e-15
1168.8792      3.38    1.2205    0.2091  8.4791e-15  1.4526e-15  6.9470e-15
1168.9091     11.05    0.8464    0.1753  5.8801e-15  1.2176e-15  6.9474e-15
1168.9390     18.73    0.8726    0.1779  6.0625e-15  1.2358e-15  6.9478e-15
1168.9689     26.40    1.2072    0.2079  8.3878e-15  1.4447e-15  6.9483e-15
1168.9988     34.07    0.9734    0.1874  6.7637e-15  1.3020e-15  6.9488e-15
1169.0287     41.74    0.9548    0.1856  6.6356e-15  1.2899e-15  6.9493e-15
1169.0586     49.41    0.9817    0.1881  6.8225e-15  1.3073e-15  6.9499e-15
1169.0886     57.08    1.0837    0.1973  7.5324e-15  1.3712e-15  6.9505e-15
