# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1333.6235   -204.16    0.9628    0.1337  5.2136e-15  7.2402e-16  5.4153e-15
1333.6534   -197.44    0.8976    0.1293  4.8611e-15  7.0009e-16  5.4157e-15
1333.6833   -190.72    1.0607    0.1402  5.7447e-15  7.5942e-16  5.4161e-15
1333.7132   -184.00    0.7816    0.1209  4.2335e-15  6.5502e-16  5.4165e-15
1333.7431   -177.29    1.0969    0.1426  5.9420e-15  7.7221e-16  5.4169e-15
1333.7730   -170.57    0.7428    0.1180  4.0239e-15  6.3934e-16  5.4174e-15
1333.8029   -163.85    1.1074    0.1431  5.9998e-15  7.7552e-16  5.4178e-15
1333.8328   -157.13    1.0524    0.1396  5.7024e-15  7.5638e-16  5.4182e-15
1333.8627   -150.41    1.1116    0.1433  6.0235e-15  7.7643e-16  5.4186e-15
1333.8927   -143.69    0.9996    0.1361  5.4169e-15  7.3769e-16  5.4191e-15
1333.9226   -136.97    1.1046    0.1429  5.9864e-15  7.7424e-16  5.4195e-15
1333.9525   -130.25    0.9261    0.1312  5.0191e-15  7.1101e-16  5.4199e-15
1333.9824   -123.53    0.8253    0.1240  4.4736e-15  6.7221e-16  5.4203e-15
1334.0123   -116.81    0.8440    0.1253  4.5753e-15  6.7932e-16  5.4208e-15
1334.0422   -110.10    0.9520    0.1329  5.1610e-15  7.2028e-16  5.4212e-15
1334.0721   -103.38    0.8608    0.1265  4.6668e-15  6.8589e-16  5.4216e-15
1334.1020    -96.66    0.8104    0.1228  4.3937e-15  6.6590e-16  5.4220e-15
1334.1319    -89.94    0.9387    0.1319  5.0898e-15  7.1502e-16  5.4225e-15
1334.1618    -83.22    1.1668    0.1466  6.3275e-15  7.9489e-16  5.4229e-15
1334.1918    -76.50    0.9851    0.1350  5.3427e-15  7.3229e-16  5.4233e-15
1334.2217    -69.78    1.0189    0.1372  5.5260e-15  7.4426e-16  5.4237e-15
1334.2516    -63.06    0.8642    0.1267  4.6877e-15  6.8733e-16  5.4242e-15
1334.2815    -56.34    0.7318    0.1169  3.9697e-15  6.3422e-16  5.4246e-15
1334.3114    -49.62    0.5045    0.0980  2.7370e-15  5.3173e-16  5.4250e-15
1334.3413    -42.90    0.3410    0.0815  1.8500e-15  4.4239e-16  5.4254e-15
1334.3712    -36.19    0.1866    0.0623  1.0124e-15  3.3825e-16  5.4259e-15
1334.4011    -29.47    0.0809    0.0444  4.3900e-16  2.4115e-16  5.4263e-15
1334.4310    -22.75    0.0661    0.0414  3.5881e-16  2.2463e-16  5.4267e-15
1334.4609    -16.03    0.0286    0.0320  1.5538e-16  1.7385e-16  5.4272e-15
1334.4909     -9.31    0.0051    0.0244  2.7934e-17  1.3237e-16  5.4276e-15
1334.5208     -2.59    0.0339    0.0333  1.8381e-16  1.8069e-16  5.4280e-15
1334.5507      4.13    0.0408    0.0352  2.2149e-16  1.9122e-16  5.4285e-15
1334.5806     10.85    0.0451    0.0361  2.4463e-16  1.9593e-16  5.4289e-15
1334.6105     17.57    0.0330    0.0330  1.7916e-16  1.7927e-16  5.4293e-15
1334.6404     24.29    0.0167    0.0286  9.0825e-17  1.5536e-16  5.4297e-15
1334.6703     31.01    0.0054    0.0245  2.9474e-17  1.3310e-16  5.4302e-15
1334.7002     37.72   -0.0015    0.0232  -8.1341e-18  1.2576e-16  5.4306e-15
1334.7301     44.44   -0.0139    0.0167  -7.5415e-17  9.0528e-17  5.4310e-15
1334.7600     51.16    0.0180    0.0293  9.7933e-17  1.5930e-16  5.4315e-15
1334.7900     57.88    0.0013    0.0239  6.8405e-18  1.2995e-16  5.4319e-15
1334.8199     64.60   -0.0131    0.0176  -7.1335e-17  9.5731e-17  5.4323e-15
1334.8498     71.32    0.0309    0.0332  1.6787e-16  1.8033e-16  5.4328e-15
1334.8797     78.04   -0.0151    0.0167  -8.1961e-17  9.0571e-17  5.4332e-15
1334.9096     84.76    0.0173    0.0293  9.3834e-17  1.5900e-16  5.4336e-15
1334.9395     91.48    0.0245    0.0413  1.3310e-16  2.2453e-16  5.4341e-15
