# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1148.9972   -993.60    1.0974    0.1170  3.9725e-15  4.2352e-16  3.6198e-15
1149.0272   -985.82    1.1054    0.1174  4.0011e-15  4.2476e-16  3.6195e-15
1149.0571   -978.04    0.9306    0.1079  3.3679e-15  3.9040e-16  3.6192e-15
1149.0870   -970.26    1.1407    0.1192  4.1279e-15  4.3120e-16  3.6189e-15
1149.1169   -962.48    0.9963    0.1115  3.6050e-15  4.0337e-16  3.6185e-15
1149.1468   -954.70    1.0293    0.1133  3.7242e-15  4.0991e-16  3.6182e-15
1149.1767   -946.93    1.0751    0.1157  3.8896e-15  4.1866e-16  3.6179e-15
1149.2066   -939.15    0.8733    0.1046  3.1592e-15  3.7830e-16  3.6175e-15
1149.2365   -931.37    0.9953    0.1114  3.6003e-15  4.0304e-16  3.6172e-15
1149.2664   -923.59    1.1266    0.1184  4.0747e-15  4.2821e-16  3.6169e-15
1149.2963   -915.81    0.9554    0.1092  3.4552e-15  3.9495e-16  3.6166e-15
1149.3263   -908.04    0.9560    0.1092  3.4570e-15  3.9496e-16  3.6162e-15
1149.3562   -900.26    0.9551    0.1091  3.4535e-15  3.9467e-16  3.6159e-15
1149.3861   -892.48    0.9146    0.1069  3.3067e-15  3.8649e-16  3.6156e-15
1149.4160   -884.70    0.9113    0.1067  3.2947e-15  3.8583e-16  3.6152e-15
1149.4459   -876.92    0.9933    0.1113  3.5906e-15  4.0220e-16  3.6149e-15
1149.4758   -869.15    1.0399    0.1137  3.7589e-15  4.1112e-16  3.6146e-15
1149.5057   -861.37    0.9726    0.1101  3.5151e-15  3.9776e-16  3.6143e-15
1149.5356   -853.59    1.1112    0.1175  4.0156e-15  4.2459e-16  3.6139e-15
1149.5655   -845.81    0.9681    0.1098  3.4983e-15  3.9691e-16  3.6136e-15
1149.5954   -838.03    0.9976    0.1114  3.6045e-15  4.0253e-16  3.6133e-15
1149.6254   -830.25    1.0784    0.1157  3.8962e-15  4.1808e-16  3.6129e-15
1149.6553   -822.48    1.0629    0.1149  3.8399e-15  4.1514e-16  3.6126e-15
1149.6852   -814.70    0.8816    0.1049  3.1848e-15  3.7897e-16  3.6123e-15
1149.7151   -806.92    0.8654    0.1039  3.1257e-15  3.7540e-16  3.6119e-15
1149.7450   -799.14    1.1728    0.1205  4.2358e-15  4.3525e-16  3.6116e-15
1149.7749   -791.36    1.0116    0.1121  3.6533e-15  4.0491e-16  3.6113e-15
1149.8048   -783.59    0.9897    0.1109  3.5738e-15  4.0056e-16  3.6109e-15
1149.8347   -775.81    0.9362    0.1079  3.3801e-15  3.8960e-16  3.6106e-15
1149.8646   -768.03    0.9221    0.1071  3.3291e-15  3.8662e-16  3.6103e-15
1149.8945   -760.25    1.1055    0.1170  3.9909e-15  4.2248e-16  3.6099e-15
1149.9245   -752.47    1.2087    0.1222  4.3630e-15  4.4113e-16  3.6096e-15
1149.9544   -744.69    1.0655    0.1149  3.8456e-15  4.1473e-16  3.6093e-15
1149.9843   -736.92    0.8637    0.1038  3.1171e-15  3.7446e-16  3.6089e-15
1150.0142   -729.14    1.1227    0.1178  4.0513e-15  4.2522e-16  3.6086e-15
1150.0441   -721.36    1.0458    0.1138  3.7737e-15  4.1058e-16  3.6082e-15
1150.0740   -713.58    1.0948    0.1163  3.9498e-15  4.1974e-16  3.6079e-15
1150.1039   -705.80    1.0904    0.1161  3.9335e-15  4.1869e-16  3.6076e-15
1150.1338   -698.03    0.9591    0.1090  3.4597e-15  3.9327e-16  3.6072e-15
1150.1637   -690.25    1.1032    0.1167  3.9792e-15  4.2098e-16  3.6069e-15
1150.1936   -682.47    0.9573    0.1089  3.4527e-15  3.9270e-16  3.6066e-15
1150.2236   -674.69    0.9442    0.1081  3.4050e-15  3.8997e-16  3.6062e-15
1150.2535   -666.91    1.1078    0.1168  3.9944e-15  4.2134e-16  3.6059e-15
1150.2834   -659.14    1.0004    0.1112  3.6071e-15  4.0085e-16  3.6055e-15
1150.3133   -651.36    1.0908    0.1160  3.9324e-15  4.1802e-16  3.6052e-15
