# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1411.3079   1824.06    0.9871    0.1079  2.4072e-15  2.6320e-16  2.4387e-15
1411.3379   1830.45    1.0538    0.1136  2.5685e-15  2.7693e-16  2.4374e-15
1411.3678   1836.84    0.9081    0.1047  2.2124e-15  2.5518e-16  2.4362e-15
1411.3977   1843.24    0.7924    0.0994  1.9295e-15  2.4206e-16  2.4349e-15
1411.4276   1849.63    0.9664    0.1103  2.3519e-15  2.6848e-16  2.4337e-15
1411.4575   1856.02    0.9831    0.1105  2.3912e-15  2.6867e-16  2.4324e-15
1411.4874   1862.41    0.9655    0.1118  2.3472e-15  2.7189e-16  2.4311e-15
1411.5173   1868.80    1.0359    0.1140  2.5172e-15  2.7707e-16  2.4299e-15
1411.5472   1875.20    0.8412    0.1066  2.0431e-15  2.5882e-16  2.4286e-15
1411.5771   1881.59    0.8676    0.1041  2.1060e-15  2.5258e-16  2.4274e-15
1411.6070   1887.98    0.9307    0.1067  2.2580e-15  2.5887e-16  2.4261e-15
1411.6370   1894.37    1.0035    0.1141  2.4334e-15  2.7664e-16  2.4249e-15
1411.6669   1900.77    0.9273    0.1099  2.2474e-15  2.6632e-16  2.4236e-15
1411.6968   1907.16    0.9368    0.1090  2.2693e-15  2.6403e-16  2.4224e-15
1411.7267   1913.55    1.1170    0.1210  2.7043e-15  2.9295e-16  2.4211e-15
1411.7566   1919.94    0.9661    0.1102  2.3378e-15  2.6659e-16  2.4199e-15
1411.7865   1926.33    1.0262    0.1162  2.4820e-15  2.8105e-16  2.4186e-15
1411.8164   1932.73    1.0620    0.1164  2.5673e-15  2.8132e-16  2.4174e-15
1411.8463   1939.12    0.9382    0.1123  2.2669e-15  2.7144e-16  2.4161e-15
1411.8762   1945.51    0.8244    0.1019  1.9909e-15  2.4614e-16  2.4149e-15
1411.9061   1951.90    0.9150    0.1082  2.2086e-15  2.6117e-16  2.4137e-15
1411.9361   1958.30    0.9695    0.1063  2.3389e-15  2.5643e-16  2.4124e-15
1411.9660   1964.69    0.9128    0.0921  2.2010e-15  2.2197e-16  2.4112e-15
1411.9959   1971.08    0.7968    0.0859  1.9203e-15  2.0701e-16  2.4099e-15
1412.0258   1977.47    0.8934    0.0928  2.1520e-15  2.2353e-16  2.4087e-15
1412.0557   1983.86    1.1058    0.1017  2.6622e-15  2.4481e-16  2.4075e-15
1412.0856   1990.26    1.0954    0.1029  2.6358e-15  2.4771e-16  2.4062e-15
1412.1155   1996.65    0.9391    0.0936  2.2586e-15  2.2521e-16  2.4050e-15
1412.1454   2003.04    0.8278    0.0885  1.9898e-15  2.1284e-16  2.4038e-15
1412.1753   2009.43    0.9954    0.0970  2.3914e-15  2.3305e-16  2.4026e-15
