# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1139.9644   -630.14    0.7947    0.1052  2.9398e-15  3.8905e-16  3.6995e-15
1139.9943   -622.30    0.9427    0.1142  3.4872e-15  4.2260e-16  3.6993e-15
1140.0242   -614.45    0.8920    0.1112  3.2998e-15  4.1133e-16  3.6991e-15
1140.0542   -606.60    1.1571    0.1262  4.2798e-15  4.6681e-16  3.6989e-15
1140.0841   -598.75    1.0107    0.1181  3.7384e-15  4.3684e-16  3.6987e-15
1140.1140   -590.90    1.0985    0.1230  4.0627e-15  4.5473e-16  3.6985e-15
1140.1439   -583.05    0.9992    0.1174  3.6955e-15  4.3421e-16  3.6983e-15
1140.1738   -575.20    1.0865    0.1223  4.0181e-15  4.5222e-16  3.6981e-15
1140.2037   -567.35    1.1169    0.1239  4.1302e-15  4.5823e-16  3.6979e-15
1140.2336   -559.50    0.8785    0.1102  3.2486e-15  4.0758e-16  3.6977e-15
1140.2635   -551.65    1.0903    0.1224  4.0312e-15  4.5269e-16  3.6975e-15
1140.2934   -543.80    1.0890    0.1223  4.0263e-15  4.5232e-16  3.6973e-15
1140.3233   -535.95    1.0130    0.1180  3.7451e-15  4.3640e-16  3.6971e-15
1140.3533   -528.10    0.8594    0.1090  3.1772e-15  4.0290e-16  3.6969e-15
1140.3832   -520.25    1.1145    0.1237  4.1201e-15  4.5729e-16  3.6967e-15
1140.4131   -512.40    1.0285    0.1189  3.8019e-15  4.3951e-16  3.6965e-15
1140.4430   -504.56    1.0484    0.1200  3.8753e-15  4.4354e-16  3.6963e-15
1140.4729   -496.71    1.0096    0.1178  3.7316e-15  4.3535e-16  3.6961e-15
1140.5028   -488.86    0.9948    0.1170  3.6766e-15  4.3232e-16  3.6959e-15
1140.5327   -481.01    1.0373    0.1193  3.8335e-15  4.4107e-16  3.6957e-15
1140.5626   -473.16    1.1325    0.1245  4.1852e-15  4.6027e-16  3.6955e-15
1140.5925   -465.31    1.0691    0.1211  3.9506e-15  4.4745e-16  3.6953e-15
1140.6224   -457.46    0.9272    0.1130  3.4261e-15  4.1758e-16  3.6951e-15
